filename,time,duration,content,stdout,stderr
20220525145055556266_st1.seed,2022-05-25_09:31:08,0:5:19:46,b'lauSbe1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==13957==ERROR: AddressSanitizer: SEGV on unknown address 0x61a66b0a36a0 (pc 0x7f25225c1a73 bp 0x7ffdd547f390 sp 0x7ffdd547ead0 T0)\n==13957==The signal is caused by a READ memory access.\n    #0 0x7f25225c1a73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f2522563c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==13957==ABORTING\n',,,
20220525145305320527_st1.seed,2022-05-25_09:31:08,0:5:21:56,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlauS834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4f829dZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==14992==ERROR: AddressSanitizer: SEGV on unknown address 0x61a66b0a36a0 (pc 0x7f4189a2ea73 bp 0x7ffe34e97560 sp 0x7ffe34e96ca0 T0)\n==14992==The signal is caused by a READ memory access.\n    #0 0x7f4189a2ea73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f41899d0c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==14992==ABORTING\n',,,
20220525150439802522_st1.seed,2022-05-25_09:31:08,0:5:33:31,b'Pualbe1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==24529==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f3b664b7b14 bp 0x80007bb85fa0 sp 0x7ffd18acaab0 T0)\n==24529==The signal is caused by a READ memory access.\n==24529==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f3b664b7b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f3b66459c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==24529==ABORTING\n',,,
20220525150440469191_st1.seed,2022-05-25_09:31:08,0:5:33:31,b'Lualbe1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==24535==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f199001fb14 bp 0x8000809e3540 sp 0x7ffd1d928070 T0)\n==24535==The signal is caused by a READ memory access.\n==24535==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f199001fb14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f198ffc1c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==24535==ABORTING\n',,,
20220525150629259387_st1.seed,2022-05-25_09:31:08,0:5:35:20,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nPual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4f80560x4f6064Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==25564==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f8d25c63b14 bp 0x800020773870 sp 0x7ffcbd6b8380 T0)\n==25564==The signal is caused by a READ memory access.\n==25564==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f8d25c63b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f8d25c05c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==25564==ABORTING\n',,,
20220525150630754215_st1.seed,2022-05-25_09:31:08,0:5:35:22,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nLual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4f80560x4f6064Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==25570==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f28f93e8b14 bp 0x8001ebb954c0 sp 0x7ffe88ad9ff0 T0)\n==25570==The signal is caused by a READ memory access.\n==25570==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f28f93e8b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f28f938ac86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==25570==ABORTING\n',,,
20220525151034573941_st1.seed,2022-05-25_09:31:08,0:5:39:25,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xf1834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fb907Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30349==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffff4863b18 (pc 0x7f2c12d99255 bp 0x7fff0311d710 sp 0x7fff0311cea8 T0)\n==30349==The signal is caused by a WRITE memory access.\n    #0 0x7f2c12d99255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7f2c12cffc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30349==ABORTING\n',,,
20220525151035559936_st1.seed,2022-05-25_09:31:08,0:5:39:26,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\xf1tal834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fb907Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30352==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffd965dc7dd (pc 0x7fa65bd13255 bp 0x7ffd29fc5050 sp 0x7ffd29fc47e8 T0)\n==30352==The signal is caused by a WRITE memory access.\n    #0 0x7fa65bd13255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7fa65bc79c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30352==ABORTING\n',,,
20220525151038576054_st1.seed,2022-05-25_09:31:08,0:5:39:29,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xf1834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fb907Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30364==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffd2e6e0d88 (pc 0x7fd19c387255 bp 0x7ffc3cf9a980 sp 0x7ffc3cf9a118 T0)\n==30364==The signal is caused by a WRITE memory access.\n    #0 0x7fd19c387255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7fd19c2edc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30364==ABORTING\n',,,
20220525151039558605_st1.seed,2022-05-25_09:31:08,0:5:39:30,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\xf1tal834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fb907Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30367==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffe557dbbcd (pc 0x7fc4dcbfd255 bp 0x7ffde91c4440 sp 0x7ffde91c3bd8 T0)\n==30367==The signal is caused by a WRITE memory access.\n    #0 0x7fc4dcbfd255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7fc4dcb63c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30367==ABORTING\n',,,
20220525152544729415_st1.seed,2022-05-25_09:31:08,0:5:54:36,b'\xebtal\x00\x00\x00\x0014ef2f7fbcfa95802afc\x00\x00\x00\x00\x00 \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00dd15fbc8602c16d52981f037\x00\x00\x00f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x006045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 374comma crashing now!\nSuccessfully triggered bug 374comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==8594==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723aacc8 (pc 0x7fe4eee4c750 bp 0x7ffc54350b10 sp 0x7ffc54350ac8 T0)\n==8594==The signal is caused by a READ memory access.\n    #0 0x7fe4eee4c750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x503ab9 in rpl_fclose /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fclose.c:71:33\n    #2 0x4fa3a1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:494:20\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fe4eede6c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==8594==ABORTING\n',,,
20220525154334108506_st1.seed,2022-05-25_09:31:08,0:6:12:25,b'\xeetal\x00\x001\x0014ef2f7fbcfa95802afc\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x007\x00\x00dd15fbc8602c16d52981f037\x00\x002\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x006045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 371comma crashing now!\nSuccessfully triggered bug 371comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==22664==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723aaf50 (pc 0x7fdc03708750 bp 0x7fff8198d3f0 sp 0x7fff8198d3a8 T0)\n==22664==The signal is caused by a READ memory access.\n    #0 0x7fdc03708750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x5039a0 in rpl_fclose /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fclose.c:64:8\n    #2 0x4fa3a1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:494:20\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fdc036a2c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==22664==ABORTING\n',,,
20220525160035459810_st1.seed,2022-05-25_09:31:08,0:6:29:26,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n!ual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fa2940x4f95f8Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 320comma crashing now!\nSuccessfully triggered bug 320comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==7848==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723ae058 (pc 0x7fb7fe6d4750 bp 0x7ffc928f1a60 sp 0x7ffc928f1a28 T0)\n==7848==The signal is caused by a READ memory access.\n    #0 0x7fb7fe6d4750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fe489 in fadvise /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fadvise.c:43:15\n    #2 0x4fa2d4 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:483:3\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fb7fe66ec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==7848==ABORTING\n',,,
